passengerId,Longest_Run
680,9
735,9
1383,9
1622,9
2710,9
4309,9
5623,9
5910,9
8305,9
9362,9
109,9
940,9
2795,9
4584,9
5406,9
6441,9
478,9
2233,9
3019,9
5671,9
718,9
5881,9
354,9
1268,9
1544,9
4634,9
2146,9
3424,9
5430,9
6070,9
10705,9
12204,9
58,9
2916,9
3145,9
3672,9
4362,9
6453,9
6986,9
7712,9
8515,9
421,9
781,9
1152,9
3109,9
3965,9
4213,9
83,9
369,9
1033,9
11275,9
13669,9
260,9
5732,9
2379,9
6444,9
8213,9
8736,9
10492,9
12486,9
1080,9
3680,9
6915,9
805,9
2101,9
2946,9
3533,9
4895,9
6750,9
9710,9
4737,9
4984,9
7298,9
9746,9
242,9
5118,9
8714,9
2611,9
3558,9
3948,9
5634,9
6251,9
6802,9
7772,9
10455,9
3113,9
5991,9
1262,9
1817,9
3447,9
7064,9
11559,9
11812,9
10379,9
2825,9
4112,9
4194,9
7111,9
9184,9
3950,9
10523,9
2925,9
4872,9
4953,9
6013,9
1428,9
3174,9
3348,9
4580,9
7813,9
8076,9
11099,9
3295,9
3515,9
5233,9
8380,9
11063,9
11322,9
11600,9
1836,9
2543,9
5163,9
1568,9
6074,9
10328,9
4719,9
1940,9
9713,9
1526,9
3554,9
5681,9
3809,9
5919,9
6069,9
8209,9
10145,9
172,9
6930,9
6972,9
7822,9
9050,9
9978,9
2175,9
2745,9
2976,9
8294,9
8517,9
12600,9
5275,9
8710,9
11716,9
670,9
2002,9
3901,9
4331,9
5436,9
1900,9
2117,9
4941,9
7635,9
1204,9
2570,9
6033,9
8948,9
11794,9
5636,9
7609,9
1933,9
4234,9
6205,9
6428,9
4106,9
10467,9
3688,9
4421,9
6135,9
8261,9
1359,9
3046,9
3402,9
3846,9
4319,9
5990,9
6459,9
2487,9
5431,9
6303,9
7166,9
471,8
2122,8
3749,8
3997,8
8389,8
243,8
737,8
1084,8
2580,8
3179,8
3475,8
1699,8
3488,8
5071,8
5345,8
6825,8
7387,8
10862,8
580,8
4078,8
7530,8
2655,8
3566,8
5157,8
8211,8
1157,8
6176,8
6396,8
6866,8
6937,8
7987,8
10597,8
10786,8
296,8
1766,8
4838,8
5100,8
10605,8
2848,8
3703,8
4531,8
5692,8
10530,8
11194,8
673,8
3087,8
4061,8
8042,8
10022,8
4401,8
4782,8
12014,8
3844,8
7571,8
11059,8
796,8
4321,8
5038,8
11183,8
11876,8
11897,8
1500,8
1823,8
2261,8
3198,8
4181,8
4415,8
5926,8
10180,8
2484,8
8001,8
8977,8
3234,8
7613,8
7800,8
7818,8
9714,8
9926,8
11571,8
13195,8
762,8
1296,8
2842,8
4482,8
5119,8
6342,8
11422,8
11496,8
11946,8
12373,8
412,8
1163,8
1489,8
2778,8
3706,8
6152,8
7539,8
7594,8
8127,8
8986,8
11201,8
11694,8
1574,8
4925,8
9443,8
1816,8
1889,8
2526,8
3941,8
10739,8
12555,8
13416,8
501,8
5396,8
6847,8
7489,8
8656,8
13838,8
1294,8
4408,8
8426,8
811,8
3666,8
3744,8
1363,8
1759,8
2727,8
3727,8
4036,8
5708,8
5768,8
9873,8
11326,8
103,8
2595,8
4286,8
8115,8
12841,8
4198,8
4317,8
7447,8
9824,8
2692,8
3679,8
6522,8
11120,8
548,8
5374,8
8947,8
2502,8
5370,8
10415,8
1908,8
2227,8
2255,8
2668,8
3891,8
4823,8
7699,8
9919,8
222,8
285,8
875,8
2532,8
6442,8
7026,8
8511,8
8004,8
9451,8
13295,8
319,8
686,8
1291,8
4028,8
4251,8
7159,8
10358,8
10683,8
233,8
1506,8
7123,8
7792,8
9053,8
9769,8
11607,8
246,8
2609,8
6929,8
7938,8
9395,8
9568,8
111,8
224,8
3862,8
6836,8
8595,8
2192,8
5182,8
5755,8
6024,8
6553,8
8721,8
9512,8
9548,8
2619,8
6014,8
6143,8
6435,8
7896,8
132,8
8200,8
747,8
882,8
1599,8
3349,8
5609,8
7347,8
2082,8
6706,8
7001,8
2191,8
2840,8
3121,8
3261,8
3956,8
3976,8
4162,8
4435,8
8088,8
8165,8
1145,8
1247,8
4898,8
5047,8
7335,8
7854,8
10463,8
10869,8
259,8
512,8
1664,8
2239,8
3025,8
4786,8
7720,8
8830,8
770,8
2183,8
4464,8
7271,8
9234,8
9864,8
2967,8
3162,8
4569,8
5761,8
9283,8
1434,8
2170,8
3607,8
6975,8
7611,8
7780,8
7789,8
10697,8
11633,8
689,8
2768,8
3197,8
6729,8
9152,8
10112,8
10294,8
11644,8
13119,8
5612,8
5992,8
7286,8
8574,8
9055,8
9885,8
10326,8
636,8
1367,8
8204,8
8513,8
4914,8
10396,8
13696,8
3700,8
5056,8
5359,8
9937,8
1636,8
1988,8
2686,8
5724,8
6711,8
7894,8
12578,8
5538,8
6745,8
10434,8
13456,8
1461,8
2519,8
4991,8
6824,8
8160,8
2695,8
3791,8
6165,8
7705,8
9932,8
582,8
3067,8
4038,8
4118,8
5440,8
6322,8
8091,8
10374,8
1628,8
3399,8
3699,8
4137,8
8594,8
10507,8
1467,8
6583,8
7110,8
292,8
3269,8
3649,8
4157,8
7280,8
8159,8
9091,8
9862,8
10378,8
969,8
1028,8
4692,8
5148,8
6017,8
9947,8
10325,8
5466,8
9650,8
10117,8
11045,8
11779,8
846,8
1701,8
3084,8
4159,8
5545,8
7633,8
8039,8
9779,8
452,8
1167,8
2224,8
3632,8
4027,8
5203,8
9357,8
507,8
2740,8
9404,8
163,8
191,8
4739,8
5132,8
8273,8
9239,8
10397,8
13657,8
709,8
959,8
1357,8
2824,8
5311,8
6884,8
10315,8
2492,8
3816,8
4867,8
6803,8
11043,8
430,8
989,8
2761,8
3039,8
4324,8
5109,8
7181,8
7420,8
7722,8
3676,8
5243,8
7029,8
10115,8
10512,8
11577,8
6072,8
9745,8
10493,8
11215,8
11880,8
14060,8
299,8
1569,8
4318,8
5579,8
8095,8
2131,8
4476,8
7503,8
7860,8
9930,8
764,8
1050,8
9894,8
10130,8
10430,8
4191,8
4445,8
5896,8
6345,8
7291,8
8203,8
10330,8
10685,8
2801,8
8237,8
9576,8
10107,8
11847,8
4534,8
5171,8
5494,8
6140,8
7881,8
8591,8
1904,8
2798,8
6335,8
7765,8
9760,8
11262,8
12687,8
13682,8
2524,8
9627,8
12862,8
3404,8
4073,8
6877,8
7558,8
8372,8
11193,8
11784,8
666,8
1182,8
1697,8
1703,8
5476,8
11171,8
9238,8
9789,8
489,8
1649,8
5124,8
9668,8
13194,8
659,8
1310,8
4793,8
6077,8
7176,8
9784,8
10764,8
10796,8
11027,8
11307,8
4572,8
4740,8
8867,8
3199,8
5548,8
6085,8
3805,8
4668,8
5283,8
7117,8
7437,8
11370,8
13627,8
2004,8
2968,8
4382,8
5180,8
6893,8
231,8
1597,8
1991,8
3141,8
4127,8
5470,8
10040,8
13414,8
3619,8
4940,8
8951,8
9274,8
9613,8
9904,8
4587,8
7552,8
11811,8
2211,8
4500,8
5748,8
7766,8
9125,8
8119,8
12041,8
2490,8
4567,8
6784,8
7640,8
8128,8
10044,8
614,8
1072,8
2444,8
3571,8
1059,8
1536,8
3681,8
6400,8
8521,8
11284,8
568,8
2297,8
2667,8
3588,8
4453,8
7618,8
7784,8
7948,8
8746,8
829,8
1154,8
3823,8
6521,8
8801,8
9242,8
9942,8
11224,8
800,8
2171,8
4068,8
5387,8
8703,8
9756,8
12228,8
13668,8
766,8
2983,8
3273,8
4361,8
7341,8
8662,8
8793,8
10393,8
10785,8
669,8
810,8
1205,8
1737,8
2970,8
5720,8
7761,8
8989,8
9302,8
9709,8
10057,8
10482,8
12111,8
1540,8
1575,8
1669,8
3339,8
5608,8
6175,8
6343,8
10559,8
241,8
449,8
2574,8
4299,8
4601,8
8667,8
13268,8
1066,8
3128,8
8284,8
11005,8
11272,8
679,8
5432,8
5998,8
6390,8
10349,8
629,8
736,8
3964,8
8293,8
13105,8
13651,8
3294,8
7728,8
7924,8
11418,8
13605,8
238,8
7956,8
9033,8
12113,8
453,8
1000,8
8503,8
9871,8
11667,8
1236,8
1914,8
2053,8
3251,8
4716,8
9265,8
13636,8
8068,8
8112,8
343,8
2674,8
5443,8
5903,8
6122,8
7004,8
331,8
465,8
2187,8
4539,8
7545,8
9174,8
9473,8
438,8
8835,8
10503,8
1872,8
3718,8
4715,8
7151,8
8046,8
10653,8
11438,8
400,8
11502,8
1791,8
2328,8
2966,8
4431,8
7193,8
7279,8
8661,8
312,8
5269,8
8336,8
9061,8
885,8
1898,8
1960,8
2512,8
4845,8
5449,8
9499,8
9985,8
3695,8
4301,8
7899,8
3266,8
3651,8
4689,8
4794,8
5645,8
6951,8
1970,8
4734,8
6812,8
9686,8
2229,8
3592,8
3850,8
7059,8
7392,8
8759,8
9445,8
2954,8
5931,8
6938,8
7949,8
12004,8
1102,8
1639,8
12439,8
13160,8
45,8
6136,8
7840,8
8959,8
13731,8
952,8
3742,8
7002,8
8910,8
10972,8
418,8
1405,8
3462,8
10359,8
10457,8
2568,8
7073,8
9598,8
9950,8
4630,8
6004,8
6613,8
10382,8
1987,8
4803,8
8258,8
9974,8
3616,8
7900,8
8777,8
9150,8
9188,8
2539,8
2648,8
5710,8
6981,8
7821,8
9800,8
6555,8
9146,8
9829,8
10087,8
4891,8
6749,8
7194,8
11266,8
1479,8
3259,8
4400,8
4970,8
5957,8
2075,8
3204,8
4332,8
5143,8
7652,8
3576,8
4590,8
5259,8
7700,8
8808,8
9281,8
1099,8
6851,8
8505,8
10718,8
11114,8
5813,8
10238,8
10880,8
741,8
2453,8
5312,8
5498,8
8804,8
10771,8
558,8
2291,8
6236,8
9970,8
11176,8
2636,8
4051,8
4566,8
7414,8
8099,8
1079,8
2922,8
3165,8
8545,8
338,8
5637,8
7036,8
10406,8
12130,8
98,8
195,8
911,8
6271,8
8230,8
10989,8
11872,8
2130,8
3627,8
4342,8
6364,8
7175,8
7326,8
8266,8
9225,8
828,8
2744,8
4553,8
10985,8
11699,8
1712,8
7395,8
12557,8
13492,8
1115,8
2927,8
3738,8
10253,8
3953,8
10592,8
5395,8
6983,8
10314,8
7542,8
1043,8
4868,8
6736,8
13950,8
376,8
515,8
2660,8
7126,8
9581,8
1726,8
1883,8
4139,8
4540,8
5051,8
9672,8
655,8
997,8
1149,8
1446,8
4492,8
5604,8
8277,8
8841,8
11003,8
11521,8
12389,8
1474,8
7273,8
7677,8
10322,8
10756,8
708,8
1162,8
4300,8
4755,8
5821,8
6708,8
783,8
2908,8
5226,8
6041,8
8659,8
370,8
4269,8
9177,8
10203,8
10591,8
12001,8
1370,8
6814,8
7654,8
10389,8
11886,8
4764,8
11728,8
110,8
1860,8
2953,8
4266,8
5439,8
6202,8
6589,8
8020,8
8371,8
5674,8
5766,8
6023,8
7950,8
2486,8
6258,8
6317,8
7381,8
9586,8
4242,8
4371,8
5858,8
3187,8
4685,8
5486,8
6912,8
7746,8
657,8
1658,8
4745,8
6007,8
8775,8
8963,8
1448,8
4175,8
4980,8
6338,8
7450,8
8035,8
9810,8
10173,8
10658,8
11466,8
1086,8
1684,8
2222,8
4417,8
4640,8
7844,8
8059,8
2319,8
5793,8
7585,8
8195,8
337,8
1566,8
2415,8
11798,8
803,8
1572,8
2944,8
4261,8
4871,8
5079,8
6246,8
6519,8
2605,8
3988,8
4771,8
5314,8
7625,8
8253,8
8316,8
9922,8
10353,8
12891,8
365,8
6415,8
6474,8
7172,8
7288,8
8763,8
1612,8
2000,8
4046,8
5700,8
9171,8
10048,8
11737,8
1508,8
1571,8
3329,8
5145,8
5648,8
6412,8
6701,8
7658,8
8972,8
1011,8
1366,8
2137,8
4060,8
9856,8
2792,8
3315,8
3989,8
815,8
1445,8
3214,8
3961,8
5364,8
9636,8
10702,8
557,8
3371,8
3758,8
4029,8
4085,8
4555,8
8585,8
8765,8
186,8
5318,8
12020,8
894,8
2248,8
3194,8
5139,8
9359,8
10991,8
11090,8
11613,8
632,8
6410,8
6594,8
7573,8
7934,8
9525,8
11388,8
14018,8
174,8
2186,8
7843,8
10494,8
10515,8
562,8
4732,8
5665,8
10809,8
11774,8
13839,8
399,8
2289,8
4303,8
4749,8
7104,8
8057,8
8471,8
9111,8
705,8
785,8
4598,8
7384,8
7955,8
9529,8
745,8
3271,8
8420,8
10762,8
2859,8
3148,8
4310,8
5706,8
8466,8
13232,8
8599,8
8644,8
10887,8
12354,8
3416,8
3596,8
4467,8
5455,8
5754,8
3345,8
8771,8
10566,8
10719,8
2599,8
3542,8
3993,8
5979,8
9348,8
10034,8
10481,8
315,8
1993,8
4380,8
4513,8
6905,8
6942,8
11871,8
3523,8
6438,8
7476,8
9067,8
9901,8
1238,7
1580,7
1645,7
4818,7
6336,7
6658,7
7240,7
9427,7
13623,7
540,7
10703,7
1270,7
1618,7
1650,7
2572,7
4489,7
7879,7
11393,7
137,7
4239,7
8743,7
883,7
5578,7
5682,7
5695,7
10632,7
11745,7
12284,7
898,7
2914,7
4357,7
7584,7
11143,7
11243,7
4291,7
4396,7
4583,7
4612,7
7222,7
8249,7
12530,7
513,7
1133,7
4624,7
5030,7
6678,7
10143,7
974,7
4512,7
6237,7
7131,7
9035,7
9324,7
9898,7
12436,7
3601,7
6188,7
7342,7
9006,7
9968,7
11885,7
9405,7
10162,7
11327,7
11911,7
2200,7
4263,7
5367,7
7562,7
8172,7
10241,7
11909,7
12355,7
4683,7
8887,7
9957,7
939,7
3538,7
5699,7
6741,7
7550,7
10727,7
11072,7
28,7
183,7
2209,7
2313,7
4326,7
6319,7
8976,7
9781,7
10414,7
13045,7
1243,7
1274,7
2018,7
4424,7
7147,7
8877,7
12286,7
12948,7
2945,7
5930,7
6820,7
7796,7
587,7
988,7
2697,7
4843,7
5691,7
7838,7
10043,7
3359,7
6863,7
8130,7
8747,7
9551,7
11686,7
2335,7
2439,7
2650,7
5758,7
5993,7
8303,7
8980,7
9935,7
384,7
1019,7
5123,7
6040,7
9442,7
9508,7
11111,7
844,7
1350,7
5405,7
6509,7
7676,7
8967,7
9482,7
9498,7
1280,7
1866,7
1877,7
5480,7
10950,7
13644,7
2496,7
2629,7
6904,7
9840,7
1260,7
2531,7
3054,7
3196,7
3328,7
6201,7
9523,7
2675,7
4394,7
5105,7
6716,7
11368,7
11717,7
11757,7
13440,7
2168,7
2753,7
3502,7
5062,7
6572,7
91,7
1659,7
1820,7
6045,7
3239,7
3814,7
11711,7
12273,7
13111,7
3108,7
3886,7
3905,7
5932,7
8786,7
10053,7
10165,7
10747,7
11948,7
12535,7
2242,7
3579,7
4718,7
5282,7
7198,7
11888,7
12203,7
1583,7
2517,7
5025,7
5500,7
6835,7
7124,7
7210,7
8047,7
8658,7
8969,7
10668,7
11187,7
12910,7
225,7
2148,7
2414,7
2724,7
2774,7
6740,7
7580,7
8131,7
13549,7
6795,7
8886,7
11105,7
2628,7
8178,7
10409,7
3140,7
8163,7
9166,7
9726,7
177,7
2998,7
8516,7
8722,7
10166,7
2466,7
2829,7
5547,7
6774,7
9507,7
10604,7
1512,7
4469,7
4893,7
8271,7
10352,7
906,7
1306,7
5595,7
5639,7
8218,7
10346,7
10480,7
10962,7
11514,7
12003,7
12032,7
935,7
1681,7
7555,7
10002,7
1491,7
6902,7
9399,7
9418,7
3283,7
3648,7
4102,7
4561,7
4973,7
12408,7
13878,7
2775,7
4351,7
10376,7
13251,7
1302,7
1798,7
2475,7
2763,7
3030,7
4475,7
6481,7
9088,7
9763,7
1190,7
1400,7
5341,7
5539,7
7230,7
9279,7
10318,7
12574,7
1722,7
1922,7
2633,7
3446,7
7707,7
11001,7
11674,7
11759,7
182,7
442,7
792,7
3032,7
4877,7
7008,7
8987,7
10572,7
440,7
734,7
2455,7
2471,7
4151,7
4297,7
4487,7
6375,7
7812,7
8256,7
8402,7
9317,7
10045,7
10610,7
11207,7
1267,7
2102,7
4030,7
4977,7
9353,7
3813,7
5167,7
9478,7
10746,7
142,7
925,7
3509,7
3908,7
5676,7
8546,7
10052,7
11036,7
11212,7
3557,7
3659,7
4944,7
5983,7
8800,7
10364,7
10667,7
40,7
3195,7
5933,7
6886,7
7971,7
8225,7
169,7
1353,7
2729,7
5339,7
8930,7
9494,7
10456,7
11962,7
13802,7
980,7
4279,7
4510,7
4807,7
4995,7
5237,7
7759,7
7968,7
9776,7
250,7
3863,7
8206,7
10411,7
868,7
10550,7
13803,7
4544,7
6197,7
8374,7
9058,7
9345,7
11054,7
339,7
923,7
4356,7
4820,7
10331,7
3757,7
6719,7
10943,7
2640,7
6370,7
9276,7
10243,7
12531,7
235,7
7112,7
8834,7
12587,7
2447,7
5526,7
5954,7
6126,7
6430,7
8993,7
9481,7
11844,7
650,7
5657,7
6193,7
6600,7
8012,7
8381,7
8653,7
10248,7
12175,7
1087,7
1341,7
1855,7
5694,7
7911,7
10313,7
11610,7
2252,7
2268,7
4660,7
5736,7
6801,7
7740,7
8705,7
9491,7
10841,7
11430,7
11804,7
3655,7
7795,7
11156,7
2623,7
2822,7
4849,7
4952,7
5227,7
8990,7
9794,7
9855,7
553,7
560,7
836,7
1938,7
5385,7
5964,7
8524,7
10056,7
10709,7
6249,7
6299,7
8140,7
8161,7
9596,7
644,7
1843,7
2418,7
5751,7
6255,7
7053,7
9715,7
11315,7
11701,7
12326,7
227,7
1220,7
2895,7
3806,7
4870,7
5580,7
6134,7
7692,7
9664,7
9995,7
886,7
1048,7
1298,7
2909,7
6568,7
9074,7
9621,7
425,7
904,7
3440,7
5728,7
7072,7
8985,7
9278,7
11587,7
11932,7
12050,7
1632,7
1688,7
2410,7
3522,7
6776,7
8921,7
9501,7
3118,7
3333,7
3382,7
3638,7
3789,7
4742,7
8593,7
12301,7
2834,7
3310,7
3383,7
5688,7
6333,7
6426,7
6787,7
6984,7
7693,7
8216,7
10638,7
3015,7
6531,7
6940,7
7979,7
8504,7
9168,7
3674,7
3999,7
5186,7
9739,7
11047,7
1132,7
3401,7
4921,7
6976,7
8094,7
8706,7
8973,7
9287,7
12195,7
4007,7
4712,7
5495,7
9820,7
9941,7
11400,7
11840,7
590,7
1119,7
2354,7
2942,7
5982,7
6445,7
7704,7
7745,7
9409,7
1362,7
1396,7
1747,7
2267,7
10365,7
11376,7
1913,7
3323,7
4694,7
5183,7
7259,7
10194,7
11253,7
4211,7
4485,7
4875,7
6747,7
7204,7
11522,7
3011,7
4143,7
4264,7
6558,7
10976,7
12553,7
263,7
564,7
6850,7
9330,7
9336,7
1219,7
2403,7
2473,7
6811,7
11508,7
11719,7
12381,7
586,7
1164,7
6222,7
13405,7
72,7
286,7
2107,7
3114,7
8945,7
9014,7
9118,7
11378,7
13235,7
1509,7
3392,7
5421,7
6065,7
6307,7
7429,7
9233,7
12244,7
387,7
1698,7
3161,7
4409,7
5975,7
6849,7
7513,7
8907,7
9268,7
9735,7
4754,7
9638,7
11067,7
12212,7
610,7
2445,7
5970,7
5999,7
8281,7
9987,7
13564,7
13753,7
1142,7
2298,7
2875,7
2947,7
3511,7
5540,7
8692,7
9051,7
10983,7
13482,7
2523,7
3938,7
9360,7
11062,7
1957,7
2469,7
9094,7
10797,7
1657,7
4495,7
6015,7
7038,7
9346,7
10470,7
11742,7
11778,7
12586,7
1037,7
1545,7
2904,7
6454,7
7380,7
7632,7
10167,7
11341,7
12617,7
713,7
2929,7
3018,7
5752,7
8241,7
4,7
684,7
3830,7
4333,7
7187,7
7785,7
11020,7
12947,7
13365,7
717,7
3575,7
3739,7
4248,7
4254,7
5276,7
6425,7
7136,7
10009,7
1943,7
2687,7
3479,7
6283,7
11537,7
2579,7
2784,7
4560,7
5200,7
5602,7
9527,7
11007,7
11239,7
13244,7
13872,7
380,7
672,7
1462,7
3263,7
3772,7
4693,7
9767,7
1431,7
4490,7
11923,7
244,7
2918,7
6434,7
6854,7
8339,7
9198,7
9288,7
9347,7
11274,7
1422,7
4666,7
7353,7
7730,7
8250,7
728,7
4149,7
5153,7
5627,7
7105,7
9002,7
12541,7
13124,7
1374,7
1845,7
4071,7
4427,7
10340,7
11221,7
434,7
1620,7
3516,7
3652,7
4667,7
8323,7
8767,7
10806,7
428,7
957,7
3821,7
5501,7
6107,7
6295,7
7884,7
7998,7
9798,7
11586,7
532,7
706,7
1619,7
3218,7
3944,7
4581,7
5121,7
5774,7
8624,7
9397,7
10554,7
10612,7
1234,7
7484,7
8107,7
4086,7
6927,7
7074,7
7229,7
8347,7
9936,7
10181,7
661,7
1134,7
3985,7
4142,7
8892,7
9389,7
11034,7
11940,7
13432,7
13462,7
1347,7
5033,7
5631,7
5652,7
11796,7
7375,7
11753,7
12131,7
403,7
1738,7
4224,7
5504,7
8113,7
4273,7
4709,7
5574,7
5921,7
7737,7
8120,7
8384,7
13159,7
589,7
1755,7
2167,7
3745,7
3787,7
4245,7
5468,7
6327,7
11498,7
11965,7
12508,7
5008,7
8283,7
8298,7
11369,7
2787,7
4805,7
5589,7
6184,7
9358,7
9793,7
13941,7
3682,7
3776,7
6918,7
7376,7
10356,7
11953,7
569,7
769,7
938,7
977,7
2788,7
5172,7
5412,7
8232,7
9804,7
11734,7
12248,7
12430,7
216,7
3640,7
9511,7
9701,7
946,7
1655,7
2952,7
5194,7
5402,7
9751,7
11305,7
11473,7
4243,7
4282,7
4439,7
6501,7
10701,7
11049,7
703,7
5059,7
5378,7
5628,7
8749,7
9326,7
11649,7
240,7
1916,7
2902,7
5460,7
9145,7
9955,7
10008,7
427,7
1923,7
2112,7
2316,7
2928,7
4463,7
8254,7
8682,7
12570,7
13638,7
3205,7
3510,7
6545,7
8333,7
3531,7
5267,7
5350,7
9750,7
893,7
3899,7
6486,7
7338,7
8074,7
8098,7
4099,7
6012,7
6164,7
6923,7
9043,7
9227,7
2551,7
3514,7
3580,7
4432,7
4767,7
6494,7
6547,7
8483,7
11101,7
5313,7
7121,7
10955,7
219,7
967,7
5196,7
10320,7
10595,7
4533,7
5872,7
5927,7
7430,7
9684,7
11898,7
1439,7
2139,7
5672,7
9949,7
11006,7
3911,7
8576,7
8695,7
10629,7
10818,7
11964,7
21,7
1393,7
1523,7
2074,7
2708,7
7017,7
7623,7
9587,7
12563,7
13848,7
14011,7
323,7
8063,7
9089,7
9561,7
9656,7
10652,7
13822,7
2178,7
2426,7
2943,7
3459,7
4664,7
9072,7
9285,7
11360,7
1602,7
1936,7
3507,7
4582,7
5714,7
6633,7
7889,7
10714,7
1524,7
4735,7
4869,7
4965,7
5126,7
6292,7
6782,7
6950,7
10585,7
1920,7
3255,7
8687,7
9809,7
10069,7
11910,7
13272,7
1319,7
7719,7
8873,7
10676,7
11158,7
11803,7
371,7
2152,7
4205,7
5310,7
9786,7
10097,7
11380,7
11563,7
11833,7
12005,7
621,7
2491,7
6046,7
6270,7
8227,7
8307,7
8376,7
265,7
1668,7
1906,7
2508,7
2634,7
6101,7
6356,7
6968,7
9246,7
10030,7
2594,7
4306,7
6511,7
8291,7
8314,7
13156,7
801,7
978,7
4077,7
8171,7
9679,7
12634,7
2043,7
3594,7
3722,7
4358,7
4458,7
4975,7
5484,7
5928,7
8215,7
8631,7
9487,7
9572,7
9761,7
639,7
3247,7
7663,7
7717,7
8929,7
11285,7
1686,7
2765,7
5952,7
6321,7
8240,7
9042,7
9720,7
10508,7
11071,7
11814,7
2390,7
3748,7
4942,7
6226,7
10198,7
807,7
7077,7
10564,7
11294,7
536,7
1813,7
1830,7
2977,7
3892,7
4462,7
7996,7
11727,7
753,7
2707,7
3203,7
4350,7
6008,7
6455,7
7783,7
7997,7
8286,7
8724,7
11147,7
11186,7
188,7
2293,7
3849,7
5525,7
5719,7
5805,7
5980,7
8983,7
33,7
5272,7
8869,7
9044,7
10967,7
508,7
4131,7
4488,7
8758,7
9314,7
11524,7
1730,7
2001,7
7369,7
9007,7
9421,7
10644,7
12275,7
4021,7
9972,7
12906,7
2024,7
2894,7
4575,7
5026,7
5782,7
6458,7
12047,7
1228,7
2934,7
3455,7
3829,7
5232,7
8497,7
9577,7
11889,7
1184,7
2264,7
7586,7
9212,7
9223,7
12040,7
379,7
1264,7
1958,7
3643,7
3770,7
5277,7
6666,7
10713,7
11746,7
284,7
2709,7
6114,7
6286,7
8142,7
9025,7
11930,7
12552,7
522,7
1788,7
2731,7
3142,7
3146,7
3914,7
4769,7
9392,7
11879,7
11914,7
1433,7
2334,7
3448,7
5569,7
9920,7
6037,7
8906,7
8944,7
9388,7
11593,7
962,7
10749,7
999,7
1316,7
1691,7
2115,7
2938,7
7189,7
7457,7
7469,7
7575,7
8554,7
10856,7
11355,7
4702,7
4783,7
12089,7
12221,7
4724,7
8103,7
11756,7
13894,7
571,7
7835,7
8890,7
1879,7
3733,7
3768,7
5209,7
11695,7
12908,7
13862,7
1702,7
4141,7
4636,7
4860,7
5906,7
7082,7
9232,7
9996,7
12233,7
302,7
5859,7
8739,7
8905,7
9380,7
10670,7
10689,7
10819,7
11021,7
2591,7
5164,7
9618,7
11704,7
11723,7
13565,7
605,7
1101,7
1976,7
2813,7
5882,7
8733,7
9563,7
10060,7
11687,7
3159,7
9860,7
10500,7
1392,7
3464,7
3581,7
5371,7
7537,7
9240,7
9244,7
12979,7
215,7
1674,7
2514,7
2799,7
7543,7
8485,7
12188,7
13833,7
13842,7
5250,7
6104,7
7364,7
7527,7
12159,7
551,7
1411,7
2639,7
2913,7
3929,7
4108,7
10533,7
851,7
1278,7
1640,7
1710,7
1962,7
3980,7
4222,7
4337,7
8597,7
3308,7
4621,7
6133,7
6526,7
12189,7
1719,7
2425,7
4707,7
4795,7
8919,7
9795,7
12968,7
138,7
4574,7
6083,7
8183,7
10836,7
10988,7
11371,7
2673,7
3227,7
6092,7
7062,7
8502,7
10827,7
11267,7
11807,7
13276,7
13851,7
134,7
584,7
2110,7
2417,7
3291,7
8317,7
11434,7
8836,7
9277,7
9908,7
12840,7
1107,7
2690,7
3782,7
6407,7
6542,7
7000,7
8251,7
9509,7
10857,7
12516,7
2454,7
3444,7
8838,7
10218,7
2310,7
10403,7
12916,7
3918,6
4900,6
8592,6
10206,6
11858,6
897,6
3698,6
4158,6
4219,6
4929,6
9182,6
11316,6
5287,6
10708,6
11025,6
3098,6
7066,6
7910,6
8650,6
13898,6
5433,6
5697,6
7324,6
7576,6
9206,6
9775,6
10815,6
799,6
804,6
2027,6
5847,6
6890,6
9914,6
10264,6
10416,6
12184,6
13997,6
1718,6
2874,6
8482,6
12717,6
2396,6
5211,6
6911,6
8051,6
8231,6
8845,6
9470,6
12727,6
321,6
5222,6
5251,6
5427,6
5543,6
6145,6
6939,6
8085,6
1653,6
2513,6
6732,6
12169,6
108,6
3124,6
7481,6
7497,6
9435,6
9640,6
12542,6
1344,6
1537,6
1675,6
8396,6
9209,6
10168,6
11578,6
11627,6
4865,6
7744,6
8536,6
8689,6
10018,6
10626,6
11119,6
13830,6
14044,6
830,6
1226,6
2007,6
7331,6
7604,6
7666,6
9255,6
12328,6
1892,6
3685,6
5961,6
5981,6
6095,6
7188,6
7325,6
8999,6
10234,6
10502,6
10651,6
10979,6
1051,6
3885,6
4230,6
7306,6
8123,6
10058,6
10186,6
406,6
784,6
11636,6
12057,6
2240,6
3296,6
4858,6
5028,6
7088,6
7634,6
11883,6
3166,6
3725,6
5006,6
5756,6
6705,6
7242,6
8902,6
9771,6
10445,6
10654,6
11213,6
3211,6
3743,6
4758,6
4777,6
5066,6
9446,6
4866,6
5160,6
5647,6
9027,6
9270,6
743,6
916,6
1418,6
3183,6
3481,6
4267,6
5219,6
5852,6
10184,6
11562,6
11839,6
12192,6
13685,6
1689,6
6528,6
7516,6
7684,6
7788,6
8141,6
9205,6
9286,6
11162,6
1398,6
1890,6
4104,6
7244,6
2228,6
2236,6
4874,6
6267,6
8255,6
9426,6
10276,6
10539,6
12543,6
12935,6
3076,6
3116,6
6538,6
6668,6
